Zone_ID,Hour_of_Day,Day_of_Week,Weather_Condition,Package_Type,Package_Weight_Kg,Is_Express,Is_Medical,Package_Volume_Demand,Traffic_Delay_Minutes
Zone_1,20,1,Clear,Medical,16.47,0,1,28,38.9
Zone_4,9,1,Rainy,Medical,10.27,0,1,62,47.8
Zone_4,4,4,Rainy,Standard,19.3,0,0,41,21.5
Zone_7,12,5,Clear,Medical,23.17,0,1,57,13.6
Zone_7,5,0,Clear,Medical,12.74,0,1,34,14.1
Zone_8,22,6,Clear,Express,15.2,1,0,37,12.3
Zone_5,3,5,Clear,Express,10.02,1,0,25,24.2
Zone_7,15,2,Foggy,Express,5.85,1,0,72,40.6
Zone_8,7,4,Clear,Standard,22.51,0,0,50,12.5
Zone_9,15,5,Rainy,Express,18.32,1,0,64,29.9
Zone_3,10,5,Clear,Standard,20.42,0,0,50,31.9
Zone_3,21,2,Clear,Medical,23.06,0,1,30,4.2
Zone_4,0,4,Clear,Standard,16.08,0,0,40,7.8
Zone_5,21,5,Clear,Express,14.27,1,0,22,16.3
Zone_10,17,3,Clear,Standard,7.53,0,0,79,36.7
Zone_1,3,0,Foggy,Standard,14.72,0,0,14,42.7
Zone_7,10,3,Clear,Standard,10.08,0,0,66,31.5
Zone_9,19,5,Foggy,Standard,5.23,0,0,40,60.3
Zone_8,9,5,Clear,Standard,14.72,0,0,61,35.5
Zone_5,15,3,Clear,Standard,14.47,0,0,68,15.9
Zone_4,9,5,Clear,Standard,6.47,0,0,53,33.4
Zone_7,4,5,Clear,Standard,20.48,0,0,29,17.4
Zone_5,17,0,Rainy,Medical,6.21,0,1,56,46.0
Zone_7,21,4,Foggy,Express,8.89,1,0,48,39.5
Zone_1,10,0,Rainy,Medical,18.4,0,1,42,51.1
Zone_1,2,6,Clear,Medical,24.96,0,1,15,13.4
Zone_10,8,0,Clear,Express,22.4,1,0,40,37.0
Zone_3,14,1,Clear,Medical,5.43,0,1,59,7.2
Zone_2,21,1,Clear,Express,9.03,1,0,32,14.4
Zone_2,18,6,Clear,Standard,2.74,0,0,45,30.8
Zone_7,18,5,Clear,Standard,22.32,0,0,54,32.8
Zone_10,4,2,Clear,Standard,13.63,0,0,58,19.2
Zone_2,5,0,Clear,Standard,2.72,0,0,22,14.8
Zone_4,3,3,Clear,Standard,23.46,0,0,34,6.0
Zone_2,11,3,Overcast,Express,21.19,1,0,55,51.3
Zone_6,4,6,Overcast,Standard,2.11,0,0,28,9.8
Zone_8,2,1,Clear,Standard,8.91,0,0,52,3.4
Zone_10,9,6,Clear,Standard,8.73,0,0,62,28.2
Zone_4,12,5,Clear,Standard,1.27,0,0,46,0.7
Zone_5,3,0,Clear,Medical,10.64,0,1,24,17.2
Zone_4,23,6,Clear,Medical,7.2,0,1,27,8.5
Zone_3,7,4,Clear,Standard,24.67,0,0,29,6.9
Zone_5,0,5,Clear,Express,15.07,1,0,26,11.9
Zone_9,19,1,Clear,Standard,13.25,0,0,48,46.6
Zone_8,1,1,Clear,Express,17.01,1,0,47,15.4
Zone_8,3,5,Clear,Standard,11.0,0,0,39,11.2
Zone_8,20,3,Clear,Standard,18.3,0,0,49,27.8
Zone_8,0,5,Clear,Standard,23.28,0,0,31,17.6
Zone_7,20,5,Clear,Standard,24.71,0,0,35,45.7
Zone_8,6,4,Overcast,Standard,23.16,0,0,45,19.0
Zone_8,4,4,Clear,Standard,2.59,0,0,53,8.1
Zone_8,22,3,Foggy,Standard,24.45,0,0,49,38.2
Zone_10,12,3,Clear,Medical,5.33,0,1,80,17.1
Zone_7,12,3,Clear,Standard,16.94,0,0,69,9.1
Zone_1,7,4,Overcast,Standard,20.05,0,0,31,10.8
Zone_4,16,4,Clear,Standard,17.31,0,0,62,10.7
Zone_4,9,6,Rainy,Standard,19.93,0,0,53,49.4
Zone_5,9,1,Clear,Standard,21.67,0,0,63,44.1
Zone_10,1,6,Overcast,Standard,2.51,0,0,40,20.8
Zone_6,5,2,Clear,Standard,10.57,0,0,39,2.4
Zone_4,20,1,Clear,Standard,23.87,0,0,40,30.8
Zone_2,0,0,Clear,Standard,0.49,0,0,13,11.6
Zone_6,17,6,Foggy,Express,1.41,1,0,59,41.0
Zone_8,2,5,Clear,Medical,14.74,0,1,39,10.8
Zone_8,20,5,Overcast,Express,7.13,1,0,32,34.4
Zone_7,6,2,Overcast,Express,1.3,1,0,50,21.7
Zone_6,15,6,Overcast,Medical,13.71,0,1,58,15.1
Zone_2,21,4,Clear,Standard,14.3,0,0,28,17.9
Zone_7,2,5,Clear,Standard,12.37,0,0,34,15.8
Zone_5,5,1,Clear,Express,0.2,1,0,40,15.6
Zone_6,3,4,Clear,Standard,0.66,0,0,42,8.3
Zone_10,15,2,Overcast,Standard,10.7,0,0,79,15.2
Zone_8,2,5,Clear,Standard,12.87,0,0,33,17.2
Zone_8,3,4,Clear,Standard,12.39,0,0,53,10.0
Zone_3,10,5,Clear,Standard,22.96,0,0,44,29.9
Zone_7,23,1,Clear,Standard,1.62,0,0,50,16.4
Zone_1,16,2,Clear,Medical,13.83,0,1,52,16.8
Zone_1,18,5,Clear,Express,23.13,1,0,40,45.1
Zone_7,7,6,Clear,Express,15.08,1,0,35,15.8
Zone_10,13,1,Clear,Express,21.16,1,0,76,20.0
Zone_9,15,5,Clear,Express,17.19,1,0,61,15.1
Zone_7,18,1,Clear,Standard,15.65,0,0,70,33.4
Zone_10,15,4,Clear,Standard,4.22,0,0,77,20.0
Zone_5,9,2,Rainy,Standard,14.15,0,0,69,54.4
Zone_8,14,4,Clear,Standard,8.87,0,0,75,14.5
Zone_2,3,5,Clear,Standard,3.65,0,0,22,8.7
Zone_9,3,2,Clear,Express,17.73,1,0,48,17.2
Zone_6,12,0,Overcast,Standard,6.54,0,0,50,13.8
Zone_9,11,0,Clear,Express,21.47,1,0,61,27.3
Zone_2,14,2,Clear,Standard,5.77,0,0,52,11.6
Zone_3,22,6,Clear,Medical,18.79,0,1,21,6.2
Zone_8,12,4,Clear,Express,23.73,1,0,73,21.0
Zone_1,5,3,Clear,Standard,2.58,0,0,32,9.8
Zone_10,13,2,Clear,Standard,0.47,0,0,78,14.4
Zone_7,2,1,Clear,Standard,22.81,0,0,48,23.5
Zone_7,7,0,Rainy,Express,0.79,1,0,35,26.6
Zone_1,11,2,Foggy,Standard,3.0,0,0,54,68.6
Zone_9,13,2,Rainy,Standard,20.46,0,0,78,29.2
Zone_8,4,2,Clear,Standard,0.41,0,0,48,8.3
Zone_4,1,1,Clear,Express,22.58,1,0,41,7.6
Zone_10,9,4,Clear,Standard,6.5,0,0,76,36.9
Zone_5,2,3,Clear,Standard,3.28,0,0,43,20.1
Zone_2,22,1,Clear,Standard,23.25,0,0,28,17.7
Zone_9,9,6,Clear,Standard,22.16,0,0,62,37.8
Zone_6,8,3,Rainy,Standard,19.53,0,0,39,43.3
Zone_3,16,0,Overcast,Standard,22.82,0,0,45,11.9
Zone_7,5,6,Clear,Express,14.54,1,0,32,18.1
Zone_9,8,3,Clear,Standard,20.41,0,0,47,43.6
Zone_3,22,3,Rainy,Express,17.58,1,0,37,15.9
Zone_2,2,0,Clear,Standard,12.98,0,0,21,9.4
Zone_7,6,6,Clear,Standard,4.63,0,0,34,10.5
Zone_7,11,1,Foggy,Standard,9.28,0,0,72,56.0
Zone_4,17,1,Rainy,Express,11.85,1,0,61,30.7
Zone_9,9,0,Overcast,Standard,18.68,0,0,67,45.1
Zone_8,1,1,Foggy,Standard,9.64,0,0,44,46.7
Zone_1,16,4,Clear,Standard,18.06,0,0,55,14.2
Zone_1,2,6,Clear,Standard,13.23,0,0,18,17.9
Zone_5,0,5,Clear,Standard,8.49,0,0,27,18.1
Zone_6,7,3,Foggy,Standard,8.59,0,0,46,37.8
Zone_3,12,6,Clear,Standard,5.12,0,0,45,5.9
Zone_9,10,1,Clear,Medical,4.78,0,1,81,38.0
Zone_10,7,6,Clear,Standard,9.06,0,0,41,19.8
Zone_6,19,3,Clear,Standard,13.86,0,0,41,35.0
Zone_4,0,5,Clear,Standard,3.47,0,0,22,9.0
Zone_7,1,5,Clear,Standard,18.38,0,0,36,11.0
Zone_8,17,6,Overcast,Standard,22.04,0,0,57,32.1
Zone_9,17,1,Clear,Express,0.29,1,0,75,34.2
Zone_6,8,3,Clear,Standard,1.47,0,0,47,33.6
Zone_6,6,0,Clear,Express,14.8,1,0,25,9.5
Zone_8,8,6,Clear,Standard,3.16,0,0,37,33.7
Zone_5,9,0,Rainy,Standard,3.58,0,0,56,37.2
Zone_3,1,0,Clear,Standard,5.73,0,0,19,9.2
Zone_3,4,6,Clear,Standard,20.33,0,0,25,11.2
Zone_6,16,4,Rainy,Standard,9.67,0,0,71,16.8
Zone_2,1,4,Clear,Standard,1.5,0,0,31,13.1
Zone_6,19,0,Clear,Express,5.15,1,0,29,36.5
Zone_6,9,3,Clear,Standard,16.44,0,0,69,33.7
Zone_8,0,0,Clear,Standard,24.33,0,0,34,12.2
Zone_7,11,0,Clear,Standard,22.44,0,0,55,37.1
Zone_8,23,6,Foggy,Medical,20.5,0,1,31,38.5
Zone_9,14,2,Clear,Medical,2.88,0,1,73,11.3
Zone_6,5,4,Clear,Standard,5.94,0,0,47,11.9
Zone_3,13,4,Clear,Express,13.7,1,0,55,12.8
Zone_10,13,0,Clear,Express,4.32,1,0,62,21.0
Zone_3,14,0,Rainy,Standard,20.2,0,0,42,22.4
Zone_1,0,2,Clear,Medical,21.7,0,1,27,10.3
Zone_5,16,2,Clear,Standard,8.07,0,0,62,16.5
Zone_4,10,4,Clear,Standard,23.34,0,0,65,37.3
Zone_9,14,4,Overcast,Express,12.67,1,0,81,16.8
Zone_9,19,6,Clear,Medical,9.6,0,1,35,35.4
Zone_5,15,4,Rainy,Medical,5.19,0,1,65,30.7
Zone_10,20,4,Clear,Standard,3.63,0,0,52,45.7
Zone_4,8,3,Clear,Express,10.13,1,0,32,33.4
Zone_7,11,0,Clear,Standard,23.49,0,0,61,28.8
Zone_6,1,3,Overcast,Standard,10.24,0,0,38,13.7
Zone_4,14,1,Foggy,Standard,17.49,0,0,57,38.5
Zone_10,8,4,Foggy,Standard,18.81,0,0,53,65.6
Zone_2,15,4,Overcast,Standard,13.45,0,0,53,15.6
Zone_1,16,6,Clear,Standard,19.81,0,0,39,16.8
Zone_4,19,0,Clear,Medical,22.41,0,1,26,26.2
Zone_4,22,4,Rainy,Medical,21.84,0,1,41,25.3
Zone_1,3,4,Clear,Standard,13.85,0,0,27,17.5
Zone_6,7,3,Overcast,Standard,1.55,0,0,38,10.4
Zone_4,6,1,Rainy,Standard,16.02,0,0,34,25.3
Zone_1,5,3,Clear,Medical,20.33,0,1,25,5.9
Zone_1,4,2,Rainy,Standard,14.88,0,0,23,20.5
Zone_1,9,4,Overcast,Express,17.7,1,0,52,34.8
Zone_8,2,3,Clear,Standard,13.04,0,0,47,19.7
Zone_10,23,0,Rainy,Standard,0.21,0,0,39,29.1
Zone_8,19,6,Clear,Standard,2.33,0,0,36,41.8
Zone_2,23,5,Clear,Medical,18.56,0,1,16,1.1
Zone_7,16,1,Clear,Express,1.74,1,0,72,13.2
Zone_8,15,5,Clear,Standard,16.83,0,0,61,15.6
Zone_8,10,1,Clear,Standard,14.08,0,0,77,46.5
Zone_10,12,0,Clear,Standard,16.52,0,0,67,22.4
Zone_7,17,0,Clear,Standard,9.95,0,0,60,36.3
Zone_5,13,4,Rainy,Standard,24.13,0,0,64,27.1
Zone_1,1,1,Clear,Standard,1.24,0,0,31,11.2
Zone_9,11,0,Rainy,Medical,16.32,0,1,61,40.2
Zone_7,21,6,Overcast,Standard,16.12,0,0,33,18.6
Zone_2,20,6,Clear,Express,4.09,1,0,21,51.2
Zone_6,9,2,Clear,Express,8.37,1,0,65,30.3
Zone_2,6,1,Foggy,Standard,15.19,0,0,30,37.3
Zone_1,1,0,Overcast,Standard,4.62,0,0,11,15.3
Zone_7,17,3,Clear,Standard,12.1,0,0,69,30.8
Zone_2,16,0,Clear,Standard,17.18,0,0,42,16.2
Zone_2,15,5,Clear,Standard,20.07,0,0,46,18.5
Zone_5,1,6,Clear,Standard,23.71,0,0,27,7.6
Zone_5,10,1,Overcast,Express,7.45,1,0,63,47.2
Zone_7,18,6,Clear,Medical,6.87,0,1,55,38.1
Zone_1,21,5,Overcast,Express,19.39,1,0,10,14.8
Zone_8,6,5,Clear,Express,11.92,1,0,34,11.6
Zone_3,21,4,Overcast,Standard,23.21,0,0,36,10.4
Zone_4,16,2,Clear,Standard,17.51,0,0,65,18.4
Zone_9,14,0,Rainy,Medical,22.88,0,1,62,29.8
Zone_4,8,1,Clear,Standard,8.74,0,0,33,26.2
Zone_10,11,6,Clear,Standard,6.33,0,0,69,46.8
Zone_5,7,0,Clear,Standard,21.01,0,0,27,19.7
Zone_7,1,5,Rainy,Express,9.2,1,0,35,24.3
Zone_4,16,6,Rainy,Standard,17.86,0,0,52,23.7
Zone_1,15,0,Clear,Standard,3.88,0,0,41,20.1
Zone_9,22,1,Clear,Express,5.46,1,0,47,11.7
Zone_4,15,3,Clear,Standard,24.15,0,0,63,10.7
Zone_9,2,1,Overcast,Medical,9.61,0,1,51,12.8
Zone_6,18,1,Overcast,Standard,23.48,0,0,71,30.1
Zone_1,15,4,Overcast,Standard,6.62,0,0,49,23.2
Zone_3,10,0,Clear,Medical,24.49,0,1,46,27.9
Zone_2,8,0,Clear,Standard,1.65,0,0,13,31.6
Zone_9,13,1,Clear,Standard,12.25,0,0,75,19.8
Zone_1,1,5,Clear,Standard,2.5,0,0,10,14.5
Zone_9,12,3,Overcast,Express,12.28,1,0,79,13.6
Zone_9,4,4,Clear,Standard,21.04,0,0,51,10.6
Zone_8,19,3,Foggy,Express,2.86,1,0,46,50.9
Zone_8,13,6,Clear,Standard,17.65,0,0,63,12.8
Zone_1,0,3,Clear,Standard,7.23,0,0,31,19.8
Zone_8,5,4,Clear,Standard,23.71,0,0,53,10.3
Zone_10,21,6,Clear,Standard,21.74,0,0,42,19.0
Zone_3,10,5,Overcast,Standard,15.98,0,0,50,27.8
Zone_7,16,5,Rainy,Standard,17.03,0,0,54,31.0
Zone_1,22,6,Clear,Standard,21.18,0,0,19,12.0
Zone_1,21,4,Clear,Standard,5.92,0,0,28,15.5
Zone_10,13,3,Clear,Standard,21.21,0,0,79,26.0
Zone_5,13,5,Rainy,Standard,17.55,0,0,53,26.2
Zone_5,19,6,Rainy,Standard,14.92,0,0,31,39.2
Zone_8,6,3,Rainy,Express,3.77,1,0,50,30.0
Zone_7,18,3,Clear,Standard,10.99,0,0,67,44.9
Zone_8,21,5,Clear,Express,17.21,1,0,37,18.1
Zone_6,5,0,Clear,Standard,4.54,0,0,26,8.0
Zone_6,12,0,Rainy,Standard,20.15,0,0,51,14.3
Zone_2,9,6,Overcast,Medical,1.88,0,1,42,39.5
Zone_6,21,6,Rainy,Standard,12.74,0,0,28,22.4
Zone_5,18,0,Clear,Standard,10.02,0,0,47,37.3
Zone_3,9,6,Overcast,Express,20.16,1,0,41,36.6
Zone_6,4,0,Overcast,Express,8.95,1,0,26,15.7
Zone_8,12,5,Overcast,Standard,9.91,0,0,64,24.3
Zone_9,16,6,Clear,Standard,24.68,0,0,67,13.5
Zone_1,21,5,Overcast,Standard,2.28,0,0,11,16.0
Zone_3,22,4,Clear,Express,24.0,1,0,36,8.8
Zone_3,4,6,Clear,Express,22.17,1,0,19,16.9
Zone_8,20,1,Clear,Standard,4.1,0,0,44,43.9
Zone_1,21,6,Clear,Standard,9.9,0,0,14,17.5
Zone_5,6,5,Clear,Standard,1.97,0,0,30,15.3
Zone_3,19,0,Clear,Medical,1.05,0,1,19,24.5
Zone_2,6,3,Rainy,Standard,24.79,0,0,35,21.4
Zone_8,14,1,Clear,Standard,13.84,0,0,76,13.8
Zone_3,14,0,Clear,Express,10.88,1,0,45,11.6
Zone_7,20,6,Overcast,Medical,19.63,0,1,29,33.2
Zone_1,22,6,Clear,Standard,18.1,0,0,14,11.7
Zone_6,0,2,Clear,Standard,15.15,0,0,39,9.2
Zone_3,11,2,Overcast,Standard,15.84,0,0,58,28.9
Zone_8,1,4,Overcast,Standard,15.43,0,0,45,18.1
Zone_6,17,2,Clear,Medical,19.55,0,1,71,29.1
Zone_2,14,4,Clear,Express,0.93,1,0,58,16.2
Zone_6,6,5,Clear,Express,21.69,1,0,26,7.9
Zone_7,8,5,Clear,Standard,24.87,0,0,28,41.1
Zone_5,22,6,Clear,Standard,11.94,0,0,22,13.2
Zone_3,21,4,Rainy,Standard,0.69,0,0,38,27.0
Zone_4,2,5,Clear,Medical,1.48,0,1,25,11.7
Zone_4,20,4,Clear,Standard,2.48,0,0,38,30.2
Zone_6,9,1,Rainy,Express,12.04,1,0,64,39.0
Zone_10,1,6,Clear,Medical,11.14,0,1,41,22.8
Zone_1,21,1,Clear,Standard,16.01,0,0,32,5.6
Zone_4,11,6,Clear,Express,3.51,1,0,46,20.8
Zone_10,6,2,Rainy,Standard,20.53,0,0,52,28.2
Zone_4,4,1,Clear,Express,18.02,1,0,38,4.5
Zone_10,3,6,Rainy,Standard,4.88,0,0,38,33.0
Zone_1,0,0,Clear,Standard,3.18,0,0,18,17.9
Zone_9,14,4,Clear,Express,18.43,1,0,72,17.6
Zone_4,8,0,Clear,Standard,16.26,0,0,20,24.2
Zone_7,5,1,Clear,Standard,9.19,0,0,41,14.3
Zone_3,13,5,Clear,Standard,24.32,0,0,43,2.5
Zone_10,1,3,Rainy,Standard,8.05,0,0,52,25.7
Zone_3,11,1,Rainy,Standard,16.4,0,0,59,42.4
Zone_8,22,4,Overcast,Standard,2.73,0,0,50,15.3
Zone_8,5,3,Clear,Standard,2.7,0,0,50,15.7
Zone_1,12,3,Foggy,Standard,14.17,0,0,50,34.2
Zone_10,3,4,Clear,Express,3.83,1,0,52,16.5
Zone_2,21,5,Foggy,Standard,6.81,0,0,13,41.3
Zone_8,15,6,Foggy,Standard,21.26,0,0,63,41.9
Zone_1,10,2,Clear,Express,3.3,1,0,54,32.7
Zone_8,5,5,Clear,Express,2.89,1,0,39,7.6
Zone_8,4,6,Clear,Standard,16.86,0,0,39,16.7
Zone_2,0,6,Clear,Standard,15.77,0,0,16,11.6
Zone_4,18,5,Overcast,Standard,2.52,0,0,49,36.7
Zone_6,6,5,Clear,Standard,22.68,0,0,32,11.3
Zone_9,17,1,Clear,Standard,24.73,0,0,77,42.9
Zone_8,9,5,Clear,Standard,14.4,0,0,59,32.4
Zone_8,9,6,Clear,Express,6.73,1,0,65,36.6
Zone_7,16,5,Overcast,Medical,6.82,0,1,60,22.5
Zone_9,23,1,Rainy,Express,14.38,1,0,51,26.9
Zone_2,6,5,Clear,Standard,22.08,0,0,18,11.1
Zone_3,21,3,Clear,Express,10.86,1,0,34,7.4
Zone_10,20,3,Clear,Standard,10.37,0,0,54,38.4
Zone_8,21,4,Rainy,Standard,24.33,0,0,46,27.2
Zone_6,0,4,Overcast,Standard,13.22,0,0,38,14.9
Zone_10,11,2,Foggy,Standard,10.13,0,0,81,57.0
Zone_9,16,5,Rainy,Medical,20.39,0,1,60,22.4
Zone_10,15,3,Clear,Standard,2.09,0,0,78,20.0
Zone_4,19,1,Clear,Standard,14.97,0,0,33,29.5
Zone_8,14,5,Clear,Standard,20.05,0,0,57,9.4
Zone_10,18,4,Clear,Standard,17.26,0,0,83,46.4
Zone_3,19,5,Foggy,Standard,21.45,0,0,20,58.7
Zone_3,16,0,Rainy,Standard,3.38,0,0,41,18.5
Zone_8,3,1,Clear,Standard,18.01,0,0,44,9.1
Zone_5,3,5,Clear,Standard,2.82,0,0,29,22.1
Zone_3,2,3,Clear,Standard,16.75,0,0,37,3.8
Zone_10,7,4,Rainy,Standard,18.58,0,0,53,37.6
Zone_1,22,5,Clear,Standard,23.79,0,0,17,12.4
Zone_3,8,4,Clear,Standard,6.34,0,0,36,29.1
Zone_9,1,6,Rainy,Express,3.28,1,0,36,27.8
Zone_5,18,0,Clear,Express,18.47,1,0,48,29.5
Zone_10,21,2,Rainy,Standard,23.82,0,0,59,30.4
Zone_2,17,1,Overcast,Standard,6.81,0,0,51,41.2
Zone_7,15,4,Rainy,Express,1.53,1,0,67,25.4
Zone_2,17,2,Clear,Medical,19.66,0,1,57,36.6
Zone_4,17,5,Clear,Standard,2.05,0,0,52,28.5
Zone_7,11,0,Clear,Express,0.11,1,0,56,25.8
Zone_4,1,5,Clear,Standard,20.86,0,0,19,16.5
Zone_7,20,6,Clear,Medical,10.8,0,1,33,28.2
Zone_7,0,0,Clear,Standard,20.83,0,0,37,16.1
Zone_1,22,1,Clear,Standard,8.04,0,0,24,22.5
Zone_6,15,1,Foggy,Standard,1.33,0,0,69,34.5
Zone_9,16,6,Overcast,Standard,12.84,0,0,68,17.8
Zone_2,0,4,Rainy,Standard,1.23,0,0,32,21.4
Zone_3,20,4,Clear,Standard,11.02,0,0,37,26.5
Zone_10,22,1,Clear,Standard,16.81,0,0,50,15.1
Zone_5,2,6,Clear,Express,19.22,1,0,29,18.9
Zone_9,22,1,Clear,Standard,4.53,0,0,56,7.1
Zone_4,19,5,Clear,Standard,7.36,0,0,20,21.0
Zone_1,15,4,Clear,Standard,2.26,0,0,48,6.0
Zone_4,20,5,Clear,Standard,5.28,0,0,27,17.8
Zone_6,13,4,Clear,Express,5.49,1,0,64,8.2
Zone_5,15,4,Clear,Standard,9.96,0,0,65,19.9
Zone_1,23,0,Overcast,Standard,19.95,0,0,13,17.9
Zone_4,8,3,Clear,Standard,19.17,0,0,32,35.1
Zone_6,20,1,Clear,Medical,15.19,0,1,47,31.6
Zone_10,20,0,Clear,Standard,14.17,0,0,42,36.4
Zone_10,1,4,Clear,Standard,16.0,0,0,54,16.4
Zone_4,12,3,Clear,Standard,13.05,0,0,58,5.7
Zone_9,21,3,Clear,Standard,19.75,0,0,49,13.1
Zone_5,4,0,Overcast,Standard,8.28,0,0,29,20.0
Zone_8,20,2,Rainy,Standard,24.88,0,0,53,31.5
Zone_9,19,2,Clear,Express,3.05,1,0,48,29.8
Zone_10,16,4,Clear,Standard,11.64,0,0,76,12.1
Zone_5,5,5,Clear,Standard,19.72,0,0,22,14.5
Zone_6,16,5,Clear,Express,4.66,1,0,54,6.3
Zone_1,1,6,Rainy,Medical,22.21,0,1,15,22.6
Zone_7,6,2,Overcast,Standard,19.65,0,0,49,16.2
Zone_4,16,5,Rainy,Express,3.76,1,0,53,25.5
Zone_2,23,4,Clear,Standard,1.76,0,0,30,14.7
Zone_5,7,2,Foggy,Standard,1.53,0,0,38,34.0
Zone_3,22,0,Overcast,Standard,2.47,0,0,16,14.5
Zone_6,22,3,Clear,Express,6.51,1,0,41,11.3
Zone_8,0,6,Clear,Standard,8.43,0,0,36,14.3
Zone_7,18,1,Clear,Express,15.08,1,0,67,28.0
Zone_3,4,3,Clear,Standard,16.37,0,0,29,4.6
Zone_8,4,2,Clear,Medical,14.19,0,1,47,10.6
Zone_2,22,3,Overcast,Standard,22.24,0,0,32,16.3
Zone_10,23,6,Overcast,Standard,11.2,0,0,43,21.9
Zone_9,21,2,Clear,Standard,1.67,0,0,50,9.5
Zone_4,20,4,Clear,Express,7.55,1,0,36,31.0
Zone_1,0,1,Clear,Standard,4.05,0,0,29,18.7
Zone_8,9,6,Clear,Standard,3.61,0,0,58,42.1
Zone_7,9,4,Clear,Standard,21.15,0,0,69,35.7
Zone_5,21,1,Clear,Standard,18.36,0,0,43,13.5
Zone_10,2,4,Clear,Standard,5.61,0,0,54,24.0
Zone_5,11,5,Clear,Standard,24.78,0,0,53,46.6
Zone_7,11,4,Clear,Standard,5.92,0,0,73,32.0
Zone_5,6,3,Clear,Express,3.84,1,0,42,12.3
Zone_8,15,1,Overcast,Express,9.25,1,0,76,20.6
Zone_6,19,3,Overcast,Standard,4.37,0,0,38,36.8
Zone_5,2,4,Overcast,Express,6.92,1,0,37,23.3
Zone_9,6,3,Clear,Standard,9.02,0,0,49,9.2
Zone_2,21,2,Overcast,Medical,3.3,0,1,34,15.4
Zone_1,13,5,Clear,Standard,12.16,0,0,38,19.2
Zone_8,3,4,Rainy,Medical,0.97,0,1,45,19.3
Zone_3,9,2,Clear,Standard,19.6,0,0,55,22.7
Zone_7,23,6,Clear,Standard,8.54,0,0,30,12.7
Zone_10,1,5,Overcast,Express,5.92,1,0,38,26.9
Zone_8,21,4,Clear,Express,4.23,1,0,46,16.2
Zone_6,15,2,Overcast,Standard,9.36,0,0,66,11.1
Zone_10,2,6,Clear,Standard,8.74,0,0,45,22.1
Zone_9,14,5,Clear,Express,14.59,1,0,64,15.9
Zone_7,7,2,Clear,Standard,22.04,0,0,42,17.5
Zone_10,15,4,Clear,Standard,11.19,0,0,75,16.1
Zone_5,10,2,Clear,Medical,19.05,0,1,69,30.6
Zone_8,23,6,Clear,Standard,18.64,0,0,32,21.5
Zone_2,10,1,Clear,Express,24.63,1,0,57,23.7
Zone_7,10,6,Clear,Standard,13.43,0,0,58,41.2
Zone_4,0,2,Clear,Standard,24.68,0,0,39,12.3
Zone_9,1,4,Clear,Standard,11.17,0,0,53,20.3
Zone_1,19,5,Overcast,Medical,4.5,0,1,13,41.1
Zone_7,0,1,Rainy,Medical,7.16,0,1,44,23.1
Zone_6,18,1,Rainy,Medical,8.6,0,1,66,40.0
Zone_8,19,1,Clear,Standard,14.17,0,0,47,33.2
Zone_5,9,3,Clear,Standard,18.59,0,0,67,25.2
Zone_1,18,1,Clear,Standard,1.25,0,0,50,36.1
Zone_1,20,5,Clear,Standard,24.15,0,0,14,38.2
Zone_9,10,3,Rainy,Express,5.98,1,0,81,53.4
Zone_10,11,5,Clear,Standard,3.3,0,0,70,48.9
Zone_6,9,6,Overcast,Standard,16.64,0,0,50,32.4
Zone_10,6,0,Overcast,Standard,0.68,0,0,44,24.4
Zone_5,23,5,Clear,Standard,12.37,0,0,25,20.0
Zone_1,7,2,Overcast,Standard,17.06,0,0,29,16.5
Zone_6,10,6,Rainy,Standard,2.33,0,0,53,49.1
Zone_6,17,3,Clear,Standard,19.91,0,0,65,24.3
Zone_3,15,4,Clear,Medical,16.44,0,1,56,9.6
Zone_8,0,1,Overcast,Medical,11.7,0,1,53,10.3
Zone_1,5,5,Clear,Standard,22.52,0,0,14,12.7
Zone_1,16,4,Clear,Standard,8.63,0,0,48,12.1
Zone_6,21,6,Clear,Standard,1.21,0,0,31,12.2
Zone_10,12,1,Clear,Express,19.31,1,0,77,16.4
Zone_1,22,5,Overcast,Standard,24.83,0,0,19,20.1
Zone_6,9,4,Clear,Express,20.42,1,0,63,37.6
Zone_1,9,6,Clear,Standard,4.87,0,0,44,33.5
Zone_6,0,6,Clear,Standard,17.26,0,0,29,7.0
Zone_3,6,2,Clear,Standard,0.27,0,0,36,7.9
Zone_8,19,5,Clear,Standard,1.76,0,0,34,29.8
Zone_6,8,2,Clear,Standard,6.66,0,0,47,33.0
Zone_1,10,0,Clear,Standard,14.69,0,0,37,29.8
Zone_5,19,4,Clear,Express,11.11,1,0,41,36.2
Zone_8,1,0,Clear,Express,18.4,1,0,38,9.2
Zone_3,0,4,Overcast,Express,10.41,1,0,36,20.7
Zone_6,22,2,Rainy,Express,24.56,1,0,42,25.3
Zone_5,11,0,Clear,Medical,1.45,0,1,50,39.9
Zone_6,6,1,Overcast,Standard,20.79,0,0,39,10.8
Zone_10,18,5,Rainy,Standard,20.34,0,0,66,53.1
Zone_1,4,5,Clear,Express,15.85,1,0,11,6.2
Zone_7,11,6,Rainy,Standard,6.14,0,0,58,42.4
Zone_9,13,2,Clear,Express,21.76,1,0,72,18.2
Zone_2,6,3,Clear,Standard,2.04,0,0,29,12.1
Zone_10,7,2,Clear,Standard,23.58,0,0,57,16.0
Zone_5,13,2,Rainy,Standard,16.62,0,0,66,27.1
